date, value,value2
"October 14, 1974",10.01,
"October 15, 1974",10.35,
"October 16, 1974",10.38,
"October 17, 1974",10.04,
"October 18, 1974",9.76,
"October 19, 1974",9.76,
"October 20, 1974",9.76,
"October 21, 1974",9.63,
"October 22, 1974",9.67,
"October 23, 1974",10.04,
"October 24, 1974",9.69,
"October 25, 1974",9.71,
"October 26, 1974",9.71,
"October 27, 1974",9.71,
"October 28, 1974",9.74,
"October 29, 1974",9.58,
"October 30, 1974",9.91,
"October 31, 1974",9.66,
"November 1, 1974",9.65,
"November 2, 1974",9.65,
"November 3, 1974",9.65,
"November 4, 1974",9.77,
"November 5, 1974",9.89,
"November 6, 1974",9.11,
"November 7, 1974",9.61,
"November 8, 1974",9.55,
"November 9, 1974",9.55,
"November 10, 1974",9.55,
"November 11, 1974",9.55,
"November 12, 1974",9.4,
"November 13, 1974",8.4,
"November 14, 1974",9.32,
"November 15, 1974",9.27,
"November 16, 1974",9.27,
"November 17, 1974",9.27,
"November 18, 1974",9.47,
"November 19, 1974",9.5,
"November 20, 1974",9.28,
"November 21, 1974",9.4,
"November 22, 1974",9.41,
"November 23, 1974",9.41,
"November 24, 1974",9.41,
"November 25, 1974",9.5,
"November 26, 1974",9.53,
"November 27, 1974",9.56,
"November 28, 1974",9.56,
"November 29, 1974",9.47,
"November 30, 1974",9.47,
"December 1, 1974",9.47,
"December 2, 1974",9.41,
"December 3, 1974",8.89,
"December 4, 1974",6.88,
"December 5, 1974",8.89,
"December 6, 1974",8.87,
"December 7, 1974",8.87,
"December 8, 1974",8.87,
"December 9, 1974",8.9,
"December 10, 1974",8.95,
"December 11, 1974",8.7,
"December 12, 1974",8.72,
"December 13, 1974",8.75,
"December 14, 1974",8.75,
"December 15, 1974",8.75,
"December 16, 1974",8.77,
"December 17, 1974",8.53,
"December 18, 1974",8.78,
"December 19, 1974",8.57,
"December 20, 1974",8.64,
"December 21, 1974",8.64,
"December 22, 1974",8.64,
"December 23, 1974",8.76,
"December 24, 1974",7.94,
"December 25, 1974",7.94,
"December 26, 1974",8.77,
"December 27, 1974",8.79,
"December 28, 1974",8.79,
"December 29, 1974",8.79,
"December 30, 1974",8.57,
"December 31, 1974",3.87,
"January 1, 1975",3.87,
"January 2, 1975",8.55,
"January 3, 1975",8.37,
"January 4, 1975",8.37,
"January 5, 1975",8.37,
"January 6, 1975",7.85,
"January 7, 1975",7.3,
"January 8, 1975",5.12,
"January 9, 1975",7.27,
"January 10, 1975",7.24,
"January 11, 1975",7.24,
"January 12, 1975",7.24,
"January 13, 1975",7.28,
"January 14, 1975",7.09,
"January 15, 1975",7.19,
"January 16, 1975",6.96,
"January 17, 1975",6.95,
"January 18, 1975",6.95,
"January 19, 1975",6.95,
"January 20, 1975",7.04,
"January 21, 1975",7.16,
"January 22, 1975",8.19,
"January 23, 1975",7.06,
"January 24, 1975",7,
"January 25, 1975",7,
"January 26, 1975",7,
"January 27, 1975",7.18,
"January 28, 1975",7.12,
"January 29, 1975",6.6,
"January 30, 1975",6.81,
"January 31, 1975",6.76,
"February 1, 1975",6.76,
"February 2, 1975",6.76,
"February 3, 1975",6.73,
"February 4, 1975",6.58,
"February 5, 1975",4.84,
"February 6, 1975",6.21,
"February 7, 1975",6.17,
"February 8, 1975",6.17,
"February 9, 1975",6.17,
"February 10, 1975",6.38,
"February 11, 1975",6.48,
"February 12, 1975",6.36,
"February 13, 1975",6.33,
"February 14, 1975",6.29,
"February 15, 1975",6.29,
"February 16, 1975",6.29,
"February 17, 1975",6.29,
"February 18, 1975",6.22,
"February 19, 1975",6.31,
"February 20, 1975",6.17,
"February 21, 1975",6.14,
"February 22, 1975",6.14,
"February 23, 1975",6.14,
"February 24, 1975",6,
"February 25, 1975",5.96,
"February 26, 1975",6.48,
"February 27, 1975",6.01,
"February 28, 1975",6.07,
"March 1, 1975",6.07,
"March 2, 1975",6.07,
"March 3, 1975",6.06,
"March 4, 1975",5.91,
"March 5, 1975",5,
"March 6, 1975",5.7,
"March 7, 1975",5.78,
"March 8, 1975",5.78,
"March 9, 1975",5.78,
"March 10, 1975",5.68,
"March 11, 1975",5.41,
"March 12, 1975",3.96,
"March 13, 1975",5.49,
"March 14, 1975",5.44,
"March 15, 1975",5.44,
"March 16, 1975",5.44,
"March 17, 1975",5.5,
"March 18, 1975",5.43,
"March 19, 1975",4.95,
"March 20, 1975",5.46,
"March 21, 1975",5.52,
"March 22, 1975",5.52,
"March 23, 1975",5.52,
"March 24, 1975",5.68,
"March 25, 1975",5.38,
"March 26, 1975",5.6,
"March 27, 1975",5.51,
"March 28, 1975",5.73,
"March 29, 1975",5.73,
"March 30, 1975",5.73,
"March 31, 1975",5.39,
"April 1, 1975",5.48,
"April 2, 1975",5.55,
"April 3, 1975",5.41,
"April 4, 1975",5.25,
"April 5, 1975",5.25,
"April 6, 1975",5.25,
"April 7, 1975",5.37,
"April 8, 1975",5.22,
"April 9, 1975",5.18,
"April 10, 1975",5.31,
"April 11, 1975",5.39,
"April 12, 1975",5.39,
"April 13, 1975",5.39,
"April 14, 1975",5.46,
"April 15, 1975",5.48,
"April 16, 1975",5.69,
"April 17, 1975",5.59,
"April 18, 1975",5.57,
"April 19, 1975",5.57,
"April 20, 1975",5.57,
"April 21, 1975",5.56,
"April 22, 1975",5.34,
"April 23, 1975",5.57,
"April 24, 1975",5.54,
"April 25, 1975",5.47,
"April 26, 1975",5.47,
"April 27, 1975",5.47,
"April 28, 1975",5.5,
"April 29, 1975",5.46,
"April 30, 1975",7.03,
"May 1, 1975",5.55,
"May 2, 1975",5.49,
"May 3, 1975",5.49,
"May 4, 1975",5.49,
"May 5, 1975",5.41,
"May 6, 1975",5.35,
"May 7, 1975",5.16,
"May 8, 1975",5.37,
"May 9, 1975",5.24,
"May 10, 1975",5.24,
"May 11, 1975",5.24,
"May 12, 1975",5.25,
"May 13, 1975",5.12,
"May 14, 1975",4.95,
"May 15, 1975",5.09,
"May 16, 1975",5.1,
"May 17, 1975",5.1,
"May 18, 1975",5.1,
"May 19, 1975",5.13,
"May 20, 1975",5.03,
"May 21, 1975",5.36,
"May 22, 1975",5.05,
"May 23, 1975",5.07,
"May 24, 1975",5.07,
"May 25, 1975",5.07,
"May 26, 1975",5.07,
"May 27, 1975",5.11,
"May 28, 1975",5.54,
"May 29, 1975",5.16,
"May 30, 1975",5.23,
"May 31, 1975",5.23,
"June 1, 1975",5.23,
"June 2, 1975",5.37,
"June 3, 1975",5.35,
"June 4, 1975",5.12,
"June 5, 1975",5.17,
"June 6, 1975",5.2,
"June 7, 1975",5.2,
"June 8, 1975",5.2,
"June 9, 1975",5.18,
"June 10, 1975",5.06,
"June 11, 1975",5.06,
"June 12, 1975",5.18,
"June 13, 1975",5.2,
"June 14, 1975",5.2,
"June 15, 1975",5.2,
"June 16, 1975",5.34,
"June 17, 1975",5.43,
"June 18, 1975",5.59,
"June 19, 1975",5.43,
"June 20, 1975",5.55,
"June 21, 1975",5.55,
"June 22, 1975",5.55,
"June 23, 1975",5.89,
"June 24, 1975",5.95,
"June 25, 1975",6.13,
"June 26, 1975",6.31,
"June 27, 1975",6.61,
"June 28, 1975",6.61,
"June 29, 1975",6.61,
"June 30, 1975",5.97,
"July 1, 1975",6.12,
"July 2, 1975",5.97,
"July 3, 1975",6.24,
"July 4, 1975",6.24,
"July 5, 1975",6.24,
"July 6, 1975",6.24,
"July 7, 1975",6.28,
"July 8, 1975",5.76,
"July 9, 1975",5.4,
"July 10, 1975",5.89,
"July 11, 1975",5.84,
"July 12, 1975",5.84,
"July 13, 1975",5.84,
"July 14, 1975",5.92,
"July 15, 1975",5.92,
"July 16, 1975",6.27,
"July 17, 1975",6.07,
"July 18, 1975",6.07,
"July 19, 1975",6.07,
"July 20, 1975",6.07,
"July 21, 1975",6.08,
"July 22, 1975",6.1,
"July 23, 1975",6.5,
"July 24, 1975",6.31,
"July 25, 1975",6.31,
"July 26, 1975",6.31,
"July 27, 1975",6.31,
"July 28, 1975",6.26,
"July 29, 1975",6.16,
"July 30, 1975",6.11,
"July 31, 1975",6.23,
"August 1, 1975",6.24,
"August 2, 1975",6.24,
"August 3, 1975",6.24,
"August 4, 1975",6.26,
"August 5, 1975",6.15,
"August 6, 1975",5.3,
"August 7, 1975",6.14,
"August 8, 1975",6.04,
"August 9, 1975",6.04,
"August 10, 1975",6.04,
"August 11, 1975",6.13,
"August 12, 1975",6.11,
"August 13, 1975",6.09,
"August 14, 1975",6.06,
"August 15, 1975",6.05,
"August 16, 1975",6.05,
"August 17, 1975",6.05,
"August 18, 1975",6.15,
"August 19, 1975",6.24,
"August 20, 1975",6.42,
"August 21, 1975",6.34,
"August 22, 1975",6.32,
"August 23, 1975",6.32,
"August 24, 1975",6.32,
"August 25, 1975",6.31,
"August 26, 1975",6.18,
"August 27, 1975",5.81,
"August 28, 1975",6.17,
"August 29, 1975",6.13,
"August 30, 1975",6.13,
"August 31, 1975",6.13,
"September 1, 1975",6.13,
"September 2, 1975",6.29,
"September 3, 1975",5.47,
"September 4, 1975",6.19,
"September 5, 1975",6.2,
"September 6, 1975",6.2,
"September 7, 1975",6.2,
"September 8, 1975",6.19,
"September 9, 1975",6.09,
"September 10, 1975",5.98,
"September 11, 1975",6.22,
"September 12, 1975",6.33,
"September 13, 1975",6.33,
"September 14, 1975",6.33,
"September 15, 1975",6.41,
"September 16, 1975",6.28,
"September 17, 1975",6.03,
"September 18, 1975",6.31,
"September 19, 1975",6.21,
"September 20, 1975",6.21,
"September 21, 1975",6.21,
"September 22, 1975",6.28,
"September 23, 1975",6.26,
"September 24, 1975",6.54,
"September 25, 1975",6.38,
"September 26, 1975",6.42,
"September 27, 1975",6.42,
"September 28, 1975",6.42,
"September 29, 1975",6.42,
"September 30, 1975",6.22,
"October 1, 1975",6.24,
"October 2, 1975",6.3,
"October 3, 1975",6.18,
"October 4, 1975",6.18,
"October 5, 1975",6.18,
"October 6, 1975",6.03,
"October 7, 1975",5.8,
"October 8, 1975",5.73,
"October 9, 1975",5.87,
"October 10, 1975",5.79,
"October 11, 1975",5.79,
"October 12, 1975",5.79,
"October 13, 1975",5.79,
"October 14, 1975",5.76,
"October 15, 1975",5.95,
"October 16, 1975",5.78,
"October 17, 1975",5.68,
"October 18, 1975",5.68,
"October 19, 1975",5.68,
"October 20, 1975",5.77,
"October 21, 1975",5.72,
"October 22, 1975",5.77,
"October 23, 1975",5.66,
"October 24, 1975",5.64,
"October 25, 1975",5.64,
"October 26, 1975",5.64,
"October 27, 1975",5.67,
"October 28, 1975",5.63,
"October 29, 1975",5.67,
"October 30, 1975",5.64,
"October 31, 1975",5.65,
"November 1, 1975",5.65,
"November 2, 1975",5.65,
"November 3, 1975",5.65,
"November 4, 1975",4.94,
"November 5, 1975",2.99,
"November 6, 1975",5.31,
"November 7, 1975",5.22,
"November 8, 1975",5.22,
"November 9, 1975",5.22,
"November 10, 1975",5.18,
"November 11, 1975",5.18,
"November 12, 1975",5.35,
"November 13, 1975",5.23,
"November 14, 1975",5.18,
"November 15, 1975",5.18,
"November 16, 1975",5.18,
"November 17, 1975",5.31,
"November 18, 1975",5.35,
"November 19, 1975",5.28,
"November 20, 1975",5.3,
"November 21, 1975",5.26,
"November 22, 1975",5.26,
"November 23, 1975",5.26,
"November 24, 1975",5.31,
"November 25, 1975",5.26,
"November 26, 1975",5.34,
"November 27, 1975",5.34,
"November 28, 1975",5.29,
"November 29, 1975",5.29,
"November 30, 1975",5.29,
"December 1, 1975",5.31,
"December 2, 1975",5.29,
"December 3, 1975",4.96,
"December 4, 1975",5.24,
"December 5, 1975",5.31,
"December 6, 1975",5.31,
"December 7, 1975",5.31,
"December 8, 1975",5.32,
"December 9, 1975",5.23,
"December 10, 1975",5.09,
"December 11, 1975",5.25,
"December 12, 1975",5.19,
"December 13, 1975",5.19,
"December 14, 1975",5.19,
"December 15, 1975",5.23,
"December 16, 1975",5.18,
"December 17, 1975",4.93,
"December 18, 1975",5.22,
"December 19, 1975",5.21,
"December 20, 1975",5.21,
"December 21, 1975",5.21,
"December 22, 1975",5.24,
"December 23, 1975",5.18,
"December 24, 1975",5.02,
"December 25, 1975",5.02,
"December 26, 1975",5.15,
"December 27, 1975",5.15,
"December 28, 1975",5.15,
"December 29, 1975",5.1,
"December 30, 1975",5.3,
"December 31, 1975",5.37,
"January 1, 1976",5.37,
"January 2, 1976",5.28,
"January 3, 1976",5.28,
"January 4, 1976",5.28,
"January 5, 1976",5.29,
"January 6, 1976",5.05,
"January 7, 1976",4.26,
"January 8, 1976",4.84,
"January 9, 1976",4.73,
"January 10, 1976",4.73,
"January 11, 1976",4.73,
"January 12, 1976",4.74,
"January 13, 1976",4.78,
"January 14, 1976",4.78,
"January 15, 1976",4.81,
"January 16, 1976",4.82,
"January 17, 1976",4.82,
"January 18, 1976",4.82,
"January 19, 1976",4.79,
"January 20, 1976",4.76,
"January 21, 1976",4.83,
"January 22, 1976",4.77,
"January 23, 1976",4.72,
"January 24, 1976",4.72,
"January 25, 1976",4.72,
"January 26, 1976",4.77,
"January 27, 1976",4.79,
"January 28, 1976",5.12,
"January 29, 1976",4.82,
"January 30, 1976",4.84,
"January 31, 1976",4.84,
"February 1, 1976",4.84,
"February 2, 1976",4.87,
"February 3, 1976",4.81,
"February 4, 1976",4.71,
"February 5, 1976",4.77,
"February 6, 1976",4.76,
"February 7, 1976",4.76,
"February 8, 1976",4.76,
"February 9, 1976",4.7,
"February 10, 1976",4.63,
"February 11, 1976",4.75,
"February 12, 1976",4.74,
"February 13, 1976",4.8,
"February 14, 1976",4.8,
"February 15, 1976",4.8,
"February 16, 1976",4.8,
"February 17, 1976",4.84,
"February 18, 1976",4.12,
"February 19, 1976",4.79,
"February 20, 1976",4.73,
"February 21, 1976",4.73,
"February 22, 1976",4.73,
"February 23, 1976",4.8,
"February 24, 1976",4.84,
"February 25, 1976",4.97,
"February 26, 1976",4.83,
"February 27, 1976",4.89,
"February 28, 1976",4.89,
"February 29, 1976",4.89,
"March 1, 1976",5.21,
"March 2, 1976",5.01,
"March 3, 1976",4.95,
"March 4, 1976",4.95,
"March 5, 1976",4.97,
"March 6, 1976",4.97,
"March 7, 1976",4.97,
"March 8, 1976",4.86,
"March 9, 1976",4.78,
"March 10, 1976",4.49,
"March 11, 1976",4.82,
"March 12, 1976",4.81,
"March 13, 1976",4.81,
"March 14, 1976",4.81,
"March 15, 1976",4.81,
"March 16, 1976",4.77,
"March 17, 1976",4.56,
"March 18, 1976",4.83,
"March 19, 1976",4.8,
"March 20, 1976",4.8,
"March 21, 1976",4.8,
"March 22, 1976",4.76,
"March 23, 1976",4.72,
"March 24, 1976",4.85,
"March 25, 1976",4.81,
"March 26, 1976",4.76,
"March 27, 1976",4.76,
"March 28, 1976",4.76,
"March 29, 1976",4.81,
"March 30, 1976",4.88,
"March 31, 1976",5.07,
"April 1, 1976",4.83,
"April 2, 1976",4.79,
"April 3, 1976",4.79,
"April 4, 1976",4.79,
"April 5, 1976",4.74,
"April 6, 1976",4.72,
"April 7, 1976",4.43,
"April 8, 1976",4.75,
"April 9, 1976",4.7,
"April 10, 1976",4.7,
"April 11, 1976",4.7,
"April 12, 1976",4.76,
"April 13, 1976",4.75,
"April 14, 1976",5,
"April 15, 1976",4.77,
"April 16, 1976",4.68,
"April 17, 1976",4.68,
"April 18, 1976",4.68,
"April 19, 1976",4.74,
"April 20, 1976",4.78,
"April 21, 1976",5.1,
"April 22, 1976",4.83,
"April 23, 1976",4.86,
"April 24, 1976",4.86,
"April 25, 1976",4.86,
"April 26, 1976",4.9,
"April 27, 1976",4.94,
"April 28, 1976",5.25,
"April 29, 1976",5,
"April 30, 1976",5.1,
"May 1, 1976",5.1,
"May 2, 1976",5.1,
"May 3, 1976",5.06,
"May 4, 1976",4.98,
"May 5, 1976",4.86,
"May 6, 1976",4.94,
"May 7, 1976",4.97,
"May 8, 1976",4.97,
"May 9, 1976",4.97,
"May 10, 1976",5.06,
"May 11, 1976",5.05,
"May 12, 1976",5.17,
"May 13, 1976",5.13,
"May 14, 1976",5.21,
"May 15, 1976",5.21,
"May 16, 1976",5.21,
"May 17, 1976",5.36,
"May 18, 1976",5.39,
"May 19, 1976",5.48,
"May 20, 1976",5.47,
"May 21, 1976",5.51,
"May 22, 1976",5.51,
"May 23, 1976",5.51,
"May 24, 1976",5.48,
"May 25, 1976",5.42,
"May 26, 1976",5.6,
"May 27, 1976",5.61,
"May 28, 1976",5.67,
"May 29, 1976",5.67,
"May 30, 1976",5.67,
"May 31, 1976",5.67,
"June 1, 1976",5.58,
"June 2, 1976",4.9,
"June 3, 1976",5.5,
"June 4, 1976",5.44,
"June 5, 1976",5.44,
"June 6, 1976",5.44,
"June 7, 1976",5.45,
"June 8, 1976",5.48,
"June 9, 1976",5.34,
"June 10, 1976",5.47,
"June 11, 1976",5.44,
"June 12, 1976",5.44,
"June 13, 1976",5.44,
"June 14, 1976",5.53,
"June 15, 1976",5.58,
"June 16, 1976",5.39,
"June 17, 1976",5.56,
"June 18, 1976",5.49,
"June 19, 1976",5.49,
"June 20, 1976",5.49,
"June 21, 1976",5.49,
"June 22, 1976",5.43,
"June 23, 1976",5.44,
"June 24, 1976",5.47,
"June 25, 1976",5.5,
"June 26, 1976",5.5,
"June 27, 1976",5.5,
"June 28, 1976",5.69,
"June 29, 1976",5.67,
"June 30, 1976",5.71,
"July 1, 1976",5.58,
"July 2, 1976",5.45,
"July 3, 1976",5.45,
"July 4, 1976",5.45,
"July 5, 1976",5.45,
"July 6, 1976",5.39,
"July 7, 1976",4.82,
"July 8, 1976",5.39,
"July 9, 1976",5.26,
"July 10, 1976",5.26,
"July 11, 1976",5.26,
"July 12, 1976",5.26,
"July 13, 1976",5.21,
"July 14, 1976",5.26,
"July 15, 1976",5.25,
"July 16, 1976",5.28,
"July 17, 1976",5.28,
"July 18, 1976",5.28,
"July 19, 1976",5.39,
"July 20, 1976",5.31,
"July 21, 1976",5.33,
"July 22, 1976",5.27,
"July 23, 1976",5.24,
"July 24, 1976",5.24,
"July 25, 1976",5.24,
"July 26, 1976",5.28,
"July 27, 1976",5.28,
"July 28, 1976",5.41,
"July 29, 1976",5.29,
"July 30, 1976",5.32,
"July 31, 1976",5.32,
"August 1, 1976",5.32,
"August 2, 1976",5.37,
"August 3, 1976",5.37,
"August 4, 1976",5.52,
"August 5, 1976",5.33,
"August 6, 1976",5.24,
"August 7, 1976",5.24,
"August 8, 1976",5.24,
"August 9, 1976",5.27,
"August 10, 1976",5.21,
"August 11, 1976",5.21,
"August 12, 1976",5.25,
"August 13, 1976",5.24,
"August 14, 1976",5.24,
"August 15, 1976",5.24,
"August 16, 1976",5.38,
"August 17, 1976",5.31,
"August 18, 1976",5.39,
"August 19, 1976",5.32,
"August 20, 1976",5.31,
"August 21, 1976",5.31,
"August 22, 1976",5.31,
"August 23, 1976",5.28,
"August 24, 1976",5.2,
"August 25, 1976",5.2,
"August 26, 1976",5.27,
"August 27, 1976",5.28,
"August 28, 1976",5.28,
"August 29, 1976",5.28,
"August 30, 1976",5.3,
"August 31, 1976",5.31,
"September 1, 1976",5.25,
"September 2, 1976",5.31,
"September 3, 1976",5.3,
"September 4, 1976",5.3,
"September 5, 1976",5.3,
"September 6, 1976",5.3,
"September 7, 1976",5.34,
"September 8, 1976",4.88,
"September 9, 1976",5.25,
"September 10, 1976",5.22,
"September 11, 1976",5.22,
"September 12, 1976",5.22,
"September 13, 1976",5.27,
"September 14, 1976",5.2,
"September 15, 1976",5.15,
"September 16, 1976",5.24,
"September 17, 1976",5.17,
"September 18, 1976",5.17,
"September 19, 1976",5.17,
"September 20, 1976",5.26,
"September 21, 1976",5.22,
"September 22, 1976",5.25,
"September 23, 1976",5.25,
"September 24, 1976",5.27,
"September 25, 1976",5.27,
"September 26, 1976",5.27,
"September 27, 1976",5.37,
"September 28, 1976",5.39,
"September 29, 1976",5.44,
"September 30, 1976",5.31,
"October 1, 1976",5.32,
"October 2, 1976",5.32,
"October 3, 1976",5.32,
"October 4, 1976",5.27,
"October 5, 1976",5.15,
"October 6, 1976",4.5,
"October 7, 1976",5.12,
"October 8, 1976",5,
"October 9, 1976",5,
"October 10, 1976",5,
"October 11, 1976",5,
"October 12, 1976",5.09,
"October 13, 1976",4.94,
"October 14, 1976",4.99,
"October 15, 1976",4.93,
"October 16, 1976",4.93,
"October 17, 1976",4.93,
"October 18, 1976",5.03,
"October 19, 1976",4.97,
"October 20, 1976",4.98,
"October 21, 1976",4.98,
"October 22, 1976",5,
"October 23, 1976",5,
"October 24, 1976",5,
"October 25, 1976",5.01,
"October 26, 1976",5,
"October 27, 1976",4.95,
"October 28, 1976",4.98,
"October 29, 1976",5.02,
"October 30, 1976",5.02,
"October 31, 1976",5.02,
"November 1, 1976",5.04,
"November 2, 1976",5.04,
"November 3, 1976",5.31,
"November 4, 1976",5.03,
"November 5, 1976",4.96,
"November 6, 1976",4.96,
"November 7, 1976",4.96,
"November 8, 1976",4.92,
"November 9, 1976",4.93,
"November 10, 1976",5.07,
"November 11, 1976",5.07,
"November 12, 1976",5.05,
"November 13, 1976",5.05,
"November 14, 1976",5.05,
"November 15, 1976",5.09,
"November 16, 1976",4.99,
"November 17, 1976",4.87,
"November 18, 1976",4.95,
"November 19, 1976",4.9,
"November 20, 1976",4.9,
"November 21, 1976",4.9,
"November 22, 1976",4.84,
"November 23, 1976",4.85,
"November 24, 1976",4.97,
"November 25, 1976",4.97,
"November 26, 1976",4.8,
"November 27, 1976",4.8,
"November 28, 1976",4.8,
"November 29, 1976",4.71,
"November 30, 1976",4.69,
"December 1, 1976",4.67,
"December 2, 1976",4.68,
"December 3, 1976",4.63,
"December 4, 1976",4.63,
"December 5, 1976",4.63,
"December 6, 1976",4.69,
"December 7, 1976",4.66,
"December 8, 1976",4.74,
"December 9, 1976",4.69,
"December 10, 1976",4.64,
"December 11, 1976",4.64,
"December 12, 1976",4.64,
"December 13, 1976",4.73,
"December 14, 1976",4.69,
"December 15, 1976",4.73,
"December 16, 1976",4.65,
"December 17, 1976",4.56,
"December 18, 1976",4.56,
"December 19, 1976",4.56,
"December 20, 1976",4.65,
"December 21, 1976",4.68,
"December 22, 1976",4.75,
"December 23, 1976",4.6,
"December 24, 1976",4.54,
"December 25, 1976",4.54,
"December 26, 1976",4.54,
"December 27, 1976",4.66,
"December 28, 1976",4.73,
